Title,Model,Epoch,st,train_cross_entropy,valid_cross_entropy,valid_accuracy
TRAIN_PROGRESS,00111,31,100,0.4643093057473501,0.4861456513404846,0.86
TRAIN_PROGRESS,00111,32,50,0.462340827112074,0.48408629298210143,0.8632
TRAIN_PROGRESS,00111,32,100,0.4617114003499349,0.4839968705177307,0.8616
TRAIN_PROGRESS,00111,33,50,0.45979191885366066,0.4819801926612854,0.8642
TRAIN_PROGRESS,00111,33,100,0.4592063005765279,0.48195030927658083,0.8623
TRAIN_PROGRESS,00111,34,50,0.4567863496199046,0.47999804973602295,0.8651
TRAIN_PROGRESS,00111,34,100,0.45680317521095276,0.47998302936553955,0.8632
TRAIN_PROGRESS,00111,35,50,0.45494578991617474,0.47807612538337707,0.8651
TRAIN_PROGRESS,00111,35,100,0.454466757774353,0.4781056022644043,0.8635
TRAIN_PROGRESS,00111,36,50,0.4526273952676104,0.4762521493434906,0.8661
TRAIN_PROGRESS,00111,36,100,0.45220251599947614,0.47628951668739317,0.8638
TRAIN_PROGRESS,00111,37,50,0.44984030805221975,0.47447398900985716,0.8665
TRAIN_PROGRESS,00111,37,100,0.44999866565068564,0.4745626127719879,0.8648
TRAIN_PROGRESS,00111,38,50,0.4482222272978201,0.4727643859386444,0.8667
TRAIN_PROGRESS,00111,38,100,0.4478623290856679,0.47288365006446836,0.8654
TRAIN_PROGRESS,00111,39,50,0.4461161300733492,0.47110257029533387,0.8676
TRAIN_PROGRESS,00111,39,100,0.44577348669370015,0.47123868942260744,0.8659
TRAIN_PROGRESS,01000,0,50,1.2084918851945914,0.7164085340499878,0.7676
TRAIN_PROGRESS,01000,0,100,0.6511250964800517,0.5621934247016906,0.8169
TRAIN_PROGRESS,01000,1,50,0.5300473369561233,0.5047799456119537,0.8301
TRAIN_PROGRESS,01000,1,100,0.4847084426879883,0.47369595766067507,0.8432
TRAIN_PROGRESS,01000,2,50,0.4517784242506151,0.4500382661819458,0.847
TRAIN_PROGRESS,01000,2,100,0.43289385676383974,0.4381213116645813,0.8534
TRAIN_PROGRESS,01000,3,50,0.416002500366855,0.4196494483947754,0.8572
TRAIN_PROGRESS,01000,3,100,0.4023006439208984,0.41473523020744324,0.861
TRAIN_PROGRESS,01000,4,50,0.3917171734653107,0.40088094472885133,0.864
TRAIN_PROGRESS,01000,4,100,0.38146880189577737,0.39783995628356933,0.8659
TRAIN_PROGRESS,01000,5,50,0.3740788268578517,0.3870936703681946,0.8679
TRAIN_PROGRESS,01000,5,100,0.36514565388361614,0.3861721062660217,0.8689
TRAIN_PROGRESS,01000,6,50,0.35980731752011685,0.37689985275268556,0.8724
TRAIN_PROGRESS,01000,6,100,0.3519053602218628,0.3762950348854065,0.8704
TRAIN_PROGRESS,01000,7,50,0.3468260136369157,0.3689150154590607,0.8742
TRAIN_PROGRESS,01000,7,100,0.34063040057818095,0.36804081439971925,0.8725
TRAIN_PROGRESS,01000,8,50,0.33639168971544736,0.36187891602516176,0.8755
TRAIN_PROGRESS,01000,8,100,0.33054179906845094,0.3617417073249817,0.8743
TRAIN_PROGRESS,01000,9,50,0.326735145472861,0.3558210277557373,0.8769
TRAIN_PROGRESS,01000,9,100,0.32113874475161236,0.3555070638656616,0.8787
TRAIN_PROGRESS,01000,10,50,0.3167756163094142,0.35071226716041565,0.8786
TRAIN_PROGRESS,01000,10,100,0.3131686013936996,0.35044023394584656,0.8805
TRAIN_PROGRESS,01000,11,50,0.3097490422524415,0.3463479268550873,0.8802
TRAIN_PROGRESS,01000,11,100,0.3057501145203908,0.3462954294681549,0.8814
TRAIN_PROGRESS,01000,12,50,0.3023914201306058,0.34343297123908995,0.8823
TRAIN_PROGRESS,01000,12,100,0.2990486655632655,0.3429543876647949,0.8814
TRAIN_PROGRESS,01000,13,50,0.29371362965400905,0.34033635139465335,0.8809
TRAIN_PROGRESS,01000,13,100,0.29272214611371355,0.33928449511528014,0.8831
TRAIN_PROGRESS,01000,14,50,0.2888863301509387,0.33834309577941896,0.8814
TRAIN_PROGRESS,01000,14,100,0.2871298098564148,0.3375441598892212,0.8842
TRAIN_PROGRESS,01000,15,50,0.28325228799473157,0.33657153964042663,0.8817
TRAIN_PROGRESS,01000,15,100,0.2819549455245336,0.33506534576416014,0.8845
TRAIN_PROGRESS,01000,16,50,0.2750499883334931,0.3345789182186127,0.882
TRAIN_PROGRESS,01000,16,100,0.27683472335338594,0.33370427012443543,0.8838
TRAIN_PROGRESS,01000,17,50,0.2723460834134709,0.3337738883495331,0.8821
TRAIN_PROGRESS,01000,17,100,0.27213436603546143,0.3319894051551819,0.8839
TRAIN_PROGRESS,01000,18,50,0.2675073082957949,0.33221328496932984,0.8829
TRAIN_PROGRESS,01000,18,100,0.26746315697828926,0.3313079309463501,0.8844
TRAIN_PROGRESS,01000,19,50,0.25950674304406934,0.3324891662597656,0.8827
TRAIN_PROGRESS,01000,19,100,0.2636347277959188,0.33041450262069705,0.8843
TRAIN_PROGRESS,01000,20,50,0.2586570401470383,0.33183470129966736,0.8835
TRAIN_PROGRESS,01000,20,100,0.25955254773298897,0.3299500572681427,0.8851
TRAIN_PROGRESS,01000,21,50,0.254520223512278,0.331902768611908,0.8841
TRAIN_PROGRESS,01000,21,100,0.25585671921571096,0.3306054985523224,0.8846
TRAIN_PROGRESS,01000,22,50,0.24592888089891982,0.33212065815925595,0.8845
TRAIN_PROGRESS,01000,22,100,0.2522746535142263,0.3301654875278473,0.8855
TRAIN_PROGRESS,01000,23,50,0.2468349647212338,0.3328003346920013,0.8843
TRAIN_PROGRESS,01000,23,100,0.24928844809532166,0.3302917206287384,0.8874
TRAIN_PROGRESS,01000,24,50,0.2433350496477895,0.3333859431743622,0.8844
TRAIN_PROGRESS,01000,24,100,0.2462229557832082,0.33056442975997924,0.8879
TRAIN_PROGRESS,01000,25,50,0.23437113243423097,0.3343033170700073,0.8839
TRAIN_PROGRESS,01000,25,100,0.24345706164836883,0.3314570844173431,0.8871
TRAIN_PROGRESS,01000,26,50,0.23668261685154654,0.33480983138084414,0.8841
TRAIN_PROGRESS,01000,26,100,0.24032073577245078,0.3315881276130676,0.8875
TRAIN_PROGRESS,01000,27,50,0.2335342987404241,0.33531819701194765,0.8842
TRAIN_PROGRESS,01000,27,100,0.23742645422617595,0.3329361128807068,0.8871
TRAIN_PROGRESS,01000,28,50,0.22434671019038108,0.3363956320285797,0.8845
TRAIN_PROGRESS,01000,28,100,0.234978542526563,0.3341567540168762,0.8868
TRAIN_PROGRESS,01000,29,50,0.22798588910660186,0.33635263562202455,0.8852
TRAIN_PROGRESS,01000,29,100,0.23197079281012217,0.3354544234275818,0.8866
TRAIN_PROGRESS,01000,30,50,0.22541655812944686,0.3380627226829529,0.8856
TRAIN_PROGRESS,01000,30,100,0.23001065135002136,0.3371327471733093,0.8863
TRAIN_PROGRESS,01000,31,50,0.2155867290415176,0.33937793016433715,0.8861
TRAIN_PROGRESS,01000,31,100,0.2277967357635498,0.33895358324050906,0.886
TRAIN_PROGRESS,01000,32,50,0.22090884849622652,0.341600136756897,0.8856
TRAIN_PROGRESS,01000,32,100,0.2263161861896515,0.33950146436691286,0.8862
TRAIN_PROGRESS,01000,33,50,0.2185788537774767,0.34387029767036437,0.8856
TRAIN_PROGRESS,01000,33,100,0.22460698117812475,0.3414753556251526,0.8865
TRAIN_PROGRESS,01000,34,50,0.208931711030333,0.34734498381614687,0.8847
TRAIN_PROGRESS,01000,34,100,0.22366496255000431,0.3438188910484314,0.8869
TRAIN_PROGRESS,01000,35,50,0.21557818266091408,0.35050082206726074,0.8835
TRAIN_PROGRESS,01000,35,100,0.22310589790344237,0.3456364011764526,0.8874
TRAIN_PROGRESS,01000,36,50,0.2151896705875149,0.35417708396911624,0.8821
TRAIN_PROGRESS,01000,36,100,0.22300400495529174,0.34907121777534483,0.8869
TRAIN_PROGRESS,01000,37,50,0.20806442211343817,0.3504816448688507,0.8836
TRAIN_PROGRESS,01000,37,100,0.2219996201992035,0.3528181302547455,0.8861
TRAIN_PROGRESS,01000,38,50,0.21657864372064542,0.34822622895240785,0.8834
TRAIN_PROGRESS,01000,38,100,0.22569551259279252,0.3566086494922638,0.888
TRAIN_PROGRESS,01000,39,50,0.2198589565111445,0.3540819764137268,0.8823
TRAIN_PROGRESS,01000,39,100,0.22681437681118646,0.3998304235935211,0.8774
TRAIN_PROGRESS,01001,0,50,1.3097768741495468,0.7207768964767456,0.762
TRAIN_PROGRESS,01001,0,100,0.6499904465675354,0.5502564418315887,0.8221
TRAIN_PROGRESS,01001,1,50,0.5162671579943074,0.49240703582763673,0.834
TRAIN_PROGRESS,01001,1,100,0.4711147363980611,0.46348890781402585,0.8438
TRAIN_PROGRESS,01001,2,50,0.4403151680122722,0.43789673686027525,0.8482
TRAIN_PROGRESS,01001,2,100,0.4202998208999634,0.4279034972190857,0.8537
TRAIN_PROGRESS,01001,3,50,0.40631037021612193,0.4107839334011078,0.8572
TRAIN_PROGRESS,01001,3,100,0.39183037877082827,0.40601603627204896,0.8616
TRAIN_PROGRESS,01001,4,50,0.382763876490397,0.3923922443389893,0.863
TRAIN_PROGRESS,01001,4,100,0.37153884331385295,0.3911918580532074,0.8647
TRAIN_PROGRESS,01001,5,50,0.3662006181555909,0.3785233426094055,0.8679
TRAIN_PROGRESS,01001,5,100,0.3553036558628082,0.3821486687660217,0.8687
TRAIN_PROGRESS,01001,6,50,0.35238775765741026,0.36781569361686706,0.8717
TRAIN_PROGRESS,01001,6,100,0.3419059320290883,0.37285093545913695,0.8698
TRAIN_PROGRESS,01001,7,50,0.338216632604599,0.3596509373188019,0.875
TRAIN_PROGRESS,01001,7,100,0.33054160118103026,0.36516191840171813,0.8722
TRAIN_PROGRESS,01001,8,50,0.32949034889023027,0.3522074019908905,0.8763
TRAIN_PROGRESS,01001,8,100,0.31993374983469647,0.3582707762718201,0.8752
TRAIN_PROGRESS,01001,9,50,0.3193031721687936,0.3461635637283325,0.8784
TRAIN_PROGRESS,01001,9,100,0.3105882275104523,0.35213626265525816,0.879
TRAIN_PROGRESS,01001,10,50,0.30753830095676526,0.34116113781929014,0.8796
TRAIN_PROGRESS,01001,10,100,0.3022134615977605,0.34671436190605165,0.8819
TRAIN_PROGRESS,01001,11,50,0.30163504492926907,0.33758523225784304,0.8808
TRAIN_PROGRESS,01001,11,100,0.294795539577802,0.34277656555175784,0.8831
TRAIN_PROGRESS,01001,12,50,0.2940170412713831,0.33424258828163145,0.8828
TRAIN_PROGRESS,01001,12,100,0.28788825750350955,0.3387522959709168,0.8841
TRAIN_PROGRESS,01001,13,50,0.2842584405451605,0.3315809404850006,0.8823
TRAIN_PROGRESS,01001,13,100,0.28151044368743894,0.3366293215751648,0.8838
TRAIN_PROGRESS,01001,14,50,0.27958484497163205,0.3295826303958893,0.8835
TRAIN_PROGRESS,01001,14,100,0.27547586421171827,0.33281988024711606,0.8861
TRAIN_PROGRESS,01001,15,50,0.27296480594517347,0.3280531048774719,0.8844
TRAIN_PROGRESS,01001,15,100,0.2700515043735504,0.33217636346817014,0.8854
TRAIN_PROGRESS,01001,16,50,0.2648821720113493,0.3277023530006409,0.8848
TRAIN_PROGRESS,01001,16,100,0.2652350648244222,0.32985342502593995,0.8875
TRAIN_PROGRESS,01001,17,50,0.2614678814039602,0.3267455613613129,0.885
TRAIN_PROGRESS,01001,17,100,0.2603687979777654,0.33032052636146547,0.8858
TRAIN_PROGRESS,01001,18,50,0.2567852305901515,0.32733030915260314,0.8855
TRAIN_PROGRESS,01001,18,100,0.25619644482930504,0.33074864268302917,0.8868
TRAIN_PROGRESS,01001,19,50,0.24910539898970355,0.32786583065986635,0.8854
TRAIN_PROGRESS,01001,19,100,0.2519888891776403,0.33163923978805543,0.8865
TRAIN_PROGRESS,01001,20,50,0.24822470700585997,0.32800880312919617,0.8855
TRAIN_PROGRESS,01001,20,100,0.247675039768219,0.3325507712364197,0.8874
TRAIN_PROGRESS,01001,21,50,0.24374258285993106,0.32856998085975647,0.8856
TRAIN_PROGRESS,01001,21,100,0.24378266374270122,0.33360482692718507,0.8867
TRAIN_PROGRESS,01001,22,50,0.2355327840945492,0.329281769990921,0.8859
TRAIN_PROGRESS,01001,22,100,0.24012009938557943,0.3345458912849426,0.8876
TRAIN_PROGRESS,01001,23,50,0.23648339993767925,0.3282138133049011,0.8871
TRAIN_PROGRESS,01001,23,100,0.23614922444025677,0.33604647040367125,0.8881
TRAIN_PROGRESS,01001,24,50,0.23307413733624793,0.3279693031311035,0.8885
TRAIN_PROGRESS,01001,24,100,0.2320779126882553,0.3374296760559082,0.8884
TRAIN_PROGRESS,01001,25,50,0.22540670521047018,0.3283670580387115,0.8892
TRAIN_PROGRESS,01001,25,100,0.22847221414248148,0.3375325393676758,0.8884
TRAIN_PROGRESS,01001,26,50,0.22633842233713572,0.32844173431396484,0.8903
TRAIN_PROGRESS,01001,26,100,0.22499339004357655,0.3398645341396332,0.8889
TRAIN_PROGRESS,01001,27,50,0.22394372116435657,0.32941306352615357,0.8898
TRAIN_PROGRESS,01001,27,100,0.22166022072235744,0.34413582921028135,0.8875
TRAIN_PROGRESS,01001,28,50,0.21649858141190384,0.33103708386421205,0.891
TRAIN_PROGRESS,01001,28,100,0.21879855811595916,0.34883345365524293,0.8872
TRAIN_PROGRESS,01001,29,50,0.21998584115660036,0.336375652551651,0.8893
TRAIN_PROGRESS,01001,29,100,0.21834388633569082,0.35653876423835756,0.8859
TRAIN_PROGRESS,01001,30,50,0.2199558713412904,0.3374379003047943,0.8894
TRAIN_PROGRESS,01001,30,100,0.2163122594356537,0.36134560823440554,0.8839
TRAIN_PROGRESS,01001,31,50,0.2130921917827162,0.33711527109146117,0.89
TRAIN_PROGRESS,01001,31,100,0.2120450382431348,0.3730185866355896,0.8821
TRAIN_PROGRESS,01001,32,50,0.2208468500863422,0.3393659281730652,0.889
TRAIN_PROGRESS,01001,32,100,0.21087796141703924,0.38788235425949097,0.8777
TRAIN_PROGRESS,01001,33,50,0.22931653464382346,0.3444687521457672,0.8869
TRAIN_PROGRESS,01001,33,100,0.20999482303857803,0.3894340705871582,0.8769
TRAIN_PROGRESS,01001,34,50,0.21340436416946046,0.37471091985702515,0.8828
TRAIN_PROGRESS,01001,34,100,0.2200141520301501,0.375521810054779,0.8834
TRAIN_PROGRESS,01001,35,50,0.22186684134331616,0.40659270524978636,0.8789
TRAIN_PROGRESS,01001,35,100,0.23728171596924463,0.35759899973869325,0.8844
TRAIN_PROGRESS,01001,36,50,0.2118641586079226,0.37487819194793703,0.8849
TRAIN_PROGRESS,01001,36,100,0.22409388929605484,0.373115838766098,0.8787
TRAIN_PROGRESS,01001,37,50,0.19578518289817523,0.36646297097206115,0.8868
TRAIN_PROGRESS,01001,37,100,0.2152025490005811,0.36551642179489136,0.8821
TRAIN_PROGRESS,01001,38,50,0.20081873218734542,0.36592499613761903,0.8884
TRAIN_PROGRESS,01001,38,100,0.21063631981611253,0.36418559789657595,0.8841
TRAIN_PROGRESS,01001,39,50,0.19648791665767695,0.3668257808685303,0.8896
TRAIN_PROGRESS,01001,39,100,0.2075235836704572,0.36511422514915465,0.884
TRAIN_PROGRESS,01010,0,50,2.1431277031991995,1.9750527715682984,0.482
TRAIN_PROGRESS,01010,0,100,1.8725658893585204,1.6720697021484374,0.623
TRAIN_PROGRESS,01010,1,50,1.5689507165512482,1.377808222770691,0.6919
TRAIN_PROGRESS,01010,1,100,1.300729570388794,1.16122239112854,0.7184
TRAIN_PROGRESS,01010,2,50,1.0998884176279042,1.005109407901764,0.7381
TRAIN_PROGRESS,01010,2,100,0.9668859155972799,0.9055995178222657,0.7566
TRAIN_PROGRESS,01010,3,50,0.86995196187651,0.8269072532653808,0.7672
TRAIN_PROGRESS,01010,3,100,0.8034894688924153,0.7733220338821412,0.7809
TRAIN_PROGRESS,01010,4,50,0.7429133890426323,0.72618408203125,0.7882
TRAIN_PROGRESS,01010,4,100,0.7087031920750936,0.69269202709198,0.796
TRAIN_PROGRESS,01010,5,50,0.6721314942681944,0.6618435192108154,0.8
TRAIN_PROGRESS,01010,5,100,0.6468897501627604,0.6387279391288757,0.8061
TRAIN_PROGRESS,01010,6,50,0.6205740578762897,0.6168474674224853,0.8084
TRAIN_PROGRESS,01010,6,100,0.6029918519655864,0.6000810432434082,0.8136
TRAIN_PROGRESS,01010,7,50,0.5807134647891946,0.5843308329582214,0.8151
TRAIN_PROGRESS,01010,7,100,0.5707989954948425,0.5715654563903808,0.8183
TRAIN_PROGRESS,01010,8,50,0.5553994422609155,0.5596870589256286,0.8206
TRAIN_PROGRESS,01010,8,100,0.5460344676176707,0.5495001554489136,0.8216
TRAIN_PROGRESS,01010,9,50,0.5335971295059502,0.5403471076488495,0.8244
TRAIN_PROGRESS,01010,9,100,0.5264360137780507,0.531912453174591,0.8255
TRAIN_PROGRESS,01010,10,50,0.5142855052262136,0.5246499931812286,0.8277
TRAIN_PROGRESS,01010,10,100,0.5103987868626912,0.517430157661438,0.8293
TRAIN_PROGRESS,01010,11,50,0.5015086380692272,0.5114650774002075,0.8311
TRAIN_PROGRESS,01010,11,100,0.4968856485684713,0.5051894569396973,0.8324
TRAIN_PROGRESS,01010,12,50,0.4891239269213243,0.5002191495895386,0.834
TRAIN_PROGRESS,01010,12,100,0.4853084357579549,0.49467223286628725,0.8354
TRAIN_PROGRESS,01010,13,50,0.47720323809205667,0.49046043038368226,0.8361
TRAIN_PROGRESS,01010,13,100,0.47521161039670307,0.4854531931877136,0.8376
TRAIN_PROGRESS,01010,14,50,0.4690343873067336,0.48183857202529906,0.8383
TRAIN_PROGRESS,01010,14,100,0.4662567921479543,0.4772817325592041,0.8396
TRAIN_PROGRESS,01010,15,50,0.46066463303256344,0.47414624333381655,0.8408
TRAIN_PROGRESS,01010,15,100,0.4582656506697337,0.46999624371528625,0.842
TRAIN_PROGRESS,01010,16,50,0.45237501271783487,0.4672486448287964,0.8416
TRAIN_PROGRESS,01010,16,100,0.4510543195406596,0.4633954095840454,0.8435
TRAIN_PROGRESS,01010,17,50,0.44641060488564627,0.46100049614906313,0.8439
TRAIN_PROGRESS,01010,17,100,0.44447694857915243,0.45740208387374875,0.8448
TRAIN_PROGRESS,01010,18,50,0.4402133799218512,0.45529460191726684,0.8454
TRAIN_PROGRESS,01010,18,100,0.43843978802363076,0.45188040733337403,0.8465
TRAIN_PROGRESS,01010,19,50,0.43399445365553035,0.44999953389167785,0.8472
TRAIN_PROGRESS,01010,19,100,0.43286791364351906,0.44688845753669737,0.8478
TRAIN_PROGRESS,01010,20,50,0.42926816429410664,0.44519319891929626,0.8483
TRAIN_PROGRESS,01010,20,100,0.42773658712704976,0.44225708723068236,0.8493
TRAIN_PROGRESS,01010,21,50,0.42438262933260434,0.44075320959091185,0.8495
TRAIN_PROGRESS,01010,21,100,0.4229551577568054,0.43800994992256165,0.851
TRAIN_PROGRESS,01010,22,50,0.41957203166125573,0.4366155648231506,0.8504
TRAIN_PROGRESS,01010,22,100,0.4185070808728536,0.4340334963798523,0.8522
TRAIN_PROGRESS,01010,23,50,0.41564257191373155,0.432781046628952,0.8517
TRAIN_PROGRESS,01010,23,100,0.41433486859003704,0.43031765580177306,0.8537
TRAIN_PROGRESS,01010,24,50,0.4116850665637425,0.4291859829425812,0.8529
TRAIN_PROGRESS,01010,24,100,0.4104004975159963,0.426807382106781,0.8547
TRAIN_PROGRESS,01010,25,50,0.40782702989774205,0.4257613444328308,0.8537
TRAIN_PROGRESS,01010,25,100,0.40665387352307636,0.4235182344913483,0.8555
TRAIN_PROGRESS,01010,26,50,0.40440236244882855,0.42253559350967407,0.8551
TRAIN_PROGRESS,01010,26,100,0.4030971093972524,0.42042111992836,0.856
TRAIN_PROGRESS,01010,27,50,0.4010362776068898,0.41948017477989197,0.8562
TRAIN_PROGRESS,01010,27,100,0.3997391136487325,0.41749604225158693,0.8566
TRAIN_PROGRESS,01010,28,50,0.39783583765160546,0.416628360748291,0.8566
TRAIN_PROGRESS,01010,28,100,0.39656104882558185,0.41476827502250674,0.8566
TRAIN_PROGRESS,01010,29,50,0.3947974904017015,0.41395314812660217,0.8575
TRAIN_PROGRESS,01010,29,100,0.3935656833648682,0.41217938661575315,0.8574
TRAIN_PROGRESS,01010,30,50,0.391907892443917,0.41140729427337647,0.8583
TRAIN_PROGRESS,01010,30,100,0.3906969980398814,0.40972827672958373,0.8576
TRAIN_PROGRESS,01010,31,50,0.38919855919602797,0.4089993619918823,0.8593
TRAIN_PROGRESS,01010,31,100,0.38796565055847165,0.4073921251296997,0.8584
TRAIN_PROGRESS,01010,32,50,0.38649722198387243,0.40668363332748414,0.8599
TRAIN_PROGRESS,01010,32,100,0.38533553878466287,0.4051219236850738,0.86
TRAIN_PROGRESS,01010,33,50,0.3839296857257942,0.4044838285446167,0.8605
TRAIN_PROGRESS,01010,33,100,0.38280839323997495,0.40297286987304687,0.8601
TRAIN_PROGRESS,01010,34,50,0.3815530330350954,0.40235083222389223,0.8611
TRAIN_PROGRESS,01010,34,100,0.38036195198694867,0.40090853095054624,0.861
TRAIN_PROGRESS,01010,35,50,0.379081747748635,0.4003069770336151,0.8611
TRAIN_PROGRESS,01010,35,100,0.3779961661497752,0.39891061186790466,0.8617
TRAIN_PROGRESS,01010,36,50,0.37677448097761573,0.3983669674396515,0.8617
TRAIN_PROGRESS,01010,36,100,0.37571858763694765,0.39700562596321104,0.8622
TRAIN_PROGRESS,01010,37,50,0.37464237580560655,0.3964921796321869,0.8628
TRAIN_PROGRESS,01010,37,100,0.37351779023806253,0.3952031695842743,0.8632
TRAIN_PROGRESS,01010,38,50,0.3723893835173025,0.3946706020832062,0.8636
TRAIN_PROGRESS,01010,38,100,0.3713776191075643,0.3934560084342957,0.8641
TRAIN_PROGRESS,01010,39,50,0.3703079579712509,0.39295079588890075,0.8649
TRAIN_PROGRESS,01010,39,100,0.369319722255071,0.3917833209037781,0.8642
TRAIN_PROGRESS,01011,0,50,2.1603557175281,2.006570329666138,0.4937
TRAIN_PROGRESS,01011,0,100,1.9087451044718424,1.70562020778656,0.6305
TRAIN_PROGRESS,01011,1,50,1.5974370659171762,1.3892393970489503,0.6554
TRAIN_PROGRESS,01011,1,100,1.3010286776224773,1.1386269855499267,0.6895
TRAIN_PROGRESS,01011,2,50,1.0652538429607044,0.9519274854660034,0.7251
TRAIN_PROGRESS,01011,2,100,0.9079113554954529,0.8422535300254822,0.759
TRAIN_PROGRESS,01011,3,50,0.8042118456456568,0.7635977721214294,0.7744
TRAIN_PROGRESS,01011,3,100,0.7383660697937011,0.7127060461044311,0.7875
TRAIN_PROGRESS,01011,4,50,0.6809864877021476,0.6710102725028991,0.7956
TRAIN_PROGRESS,01011,4,100,0.6506603240966797,0.6399812626838685,0.8037
TRAIN_PROGRESS,01011,5,50,0.6175287900032935,0.6145265531539917,0.8083
TRAIN_PROGRESS,01011,5,100,0.596052569548289,0.5937901425361634,0.8123
TRAIN_PROGRESS,01011,6,50,0.5732404667061645,0.5767405986785888,0.8162
TRAIN_PROGRESS,01011,6,100,0.5589919972419739,0.5618337619304657,0.8186
TRAIN_PROGRESS,01011,7,50,0.5386824126112951,0.5497842645645141,0.8214
TRAIN_PROGRESS,01011,7,100,0.5319469964504242,0.5381674873828888,0.8229
TRAIN_PROGRESS,01011,8,50,0.5186566892382386,0.5290812742710114,0.8253
TRAIN_PROGRESS,01011,8,100,0.5109738771120708,0.519692850112915,0.8266
TRAIN_PROGRESS,01011,9,50,0.5002122153709461,0.512554771900177,0.8295
TRAIN_PROGRESS,01011,9,100,0.4941435758272807,0.5047038471698762,0.8299
TRAIN_PROGRESS,01011,10,50,0.4824029562407977,0.49882753133773805,0.8324
TRAIN_PROGRESS,01011,10,100,0.4801537704467773,0.4920497989654541,0.8324
TRAIN_PROGRESS,01011,11,50,0.4723849482350535,0.48717832803726197,0.835
TRAIN_PROGRESS,01011,11,100,0.46822332859039306,0.4812156283855438,0.8361
TRAIN_PROGRESS,01011,12,50,0.46143453074740126,0.4771201539039612,0.8375
TRAIN_PROGRESS,01011,12,100,0.45789650042851765,0.471835355758667,0.8384
TRAIN_PROGRESS,01011,13,50,0.4497326183808993,0.4683074450492859,0.8403
TRAIN_PROGRESS,01011,13,100,0.4487510291735331,0.46363146424293517,0.8412
TRAIN_PROGRESS,01011,14,50,0.4433988785588896,0.46043796062469483,0.843
TRAIN_PROGRESS,01011,14,100,0.44055778900782266,0.45611873507499695,0.8441
TRAIN_PROGRESS,01011,15,50,0.4356952367664932,0.45323144674301147,0.8458
TRAIN_PROGRESS,01011,15,100,0.43311730623245237,0.44953744173049925,0.8458
TRAIN_PROGRESS,01011,16,50,0.42723484602693007,0.44687368035316466,0.8479
TRAIN_PROGRESS,01011,16,100,0.42650718490282696,0.44359424233436584,0.8479
TRAIN_PROGRESS,01011,17,50,0.42268352771734263,0.4411204195022583,0.8501
TRAIN_PROGRESS,01011,17,100,0.4205153294404348,0.43832396030426024,0.8491
TRAIN_PROGRESS,01011,18,50,0.41707105605633227,0.4359399378299713,0.8529
TRAIN_PROGRESS,01011,18,100,0.41505917072296145,0.43353875517845153,0.8514
TRAIN_PROGRESS,01011,19,50,0.4106476012974569,0.43127972483634947,0.8544
TRAIN_PROGRESS,01011,19,100,0.41008012493451435,0.4291626560688019,0.8533
TRAIN_PROGRESS,01011,20,50,0.4072443943519097,0.4270012378692627,0.8562
TRAIN_PROGRESS,01011,20,100,0.40548575242360435,0.42521583795547485,0.8546
TRAIN_PROGRESS,01011,21,50,0.4029258733445948,0.42309157848358153,0.8581
TRAIN_PROGRESS,01011,21,100,0.40123332142829893,0.4215030753612518,0.8562
TRAIN_PROGRESS,01011,22,50,0.39775072997563504,0.41939879417419434,0.8591
TRAIN_PROGRESS,01011,22,100,0.39722469488779705,0.4180834484100342,0.8571
TRAIN_PROGRESS,01011,23,50,0.39505402685759905,0.41600587368011477,0.859
TRAIN_PROGRESS,01011,23,100,0.3934802281856537,0.41490556359291075,0.8591
TRAIN_PROGRESS,01011,24,50,0.391463182576291,0.41282760858535766,0.8597
TRAIN_PROGRESS,01011,24,100,0.38994677941004435,0.4119133019447327,0.8594
TRAIN_PROGRESS,01011,25,50,0.3871125244114497,0.4098336803913116,0.8604
TRAIN_PROGRESS,01011,25,100,0.3865794257322947,0.40905004501342773,0.8608
TRAIN_PROGRESS,01011,26,50,0.38484630840165274,0.4070331740379334,0.861
TRAIN_PROGRESS,01011,26,100,0.3834033668041229,0.4064208471775055,0.8615
TRAIN_PROGRESS,01011,27,50,0.3817891381777726,0.40440516352653505,0.8618
TRAIN_PROGRESS,01011,27,100,0.3803848437468211,0.4039584338665009,0.8623
TRAIN_PROGRESS,01011,28,50,0.37799206049474954,0.4019110608100891,0.8626
TRAIN_PROGRESS,01011,28,100,0.37748801708221436,0.40160599470138547,0.8628
TRAIN_PROGRESS,01011,29,50,0.37612019730852797,0.3995241928100586,0.8631
TRAIN_PROGRESS,01011,29,100,0.3747193996111552,0.39937339901924135,0.8633
TRAIN_PROGRESS,01011,30,50,0.37346594596838023,0.3972460353374481,0.8637
TRAIN_PROGRESS,01011,30,100,0.37205747842788695,0.39719149947166443,0.8644
TRAIN_PROGRESS,01011,31,50,0.3700546773329173,0.39510050415992737,0.8644
TRAIN_PROGRESS,01011,31,100,0.3695089590549469,0.3951635503768921,0.8656
TRAIN_PROGRESS,01011,32,50,0.36842700297182257,0.3930414319038391,0.8647
TRAIN_PROGRESS,01011,32,100,0.36706276814142863,0.3931914126873016,0.8664
TRAIN_PROGRESS,01011,33,50,0.3660469929893295,0.39112285494804383,0.8652
TRAIN_PROGRESS,01011,33,100,0.3647222061951955,0.39125646352767945,0.867
TRAIN_PROGRESS,01011,34,50,0.36292479136218764,0.3892268681526184,0.8663
